,country,city,status,open_date,lat,long
448,South Korea,Hanam,OPEN,2019-12-24,37.545551,127.223682
449,South Korea,Gapyeong,OPEN,2019-12-24,37.686451,127.49363
450,Canada,Deep River,OPEN,2019-12-24,46.099683,-77.499963
451,USA,Reno,OPEN,2019-12-24,39.529389,-119.815667
452,USA,Anaheim,OPEN,2019-12-24,33.805168,-117.882173
453,USA,Fairfield,OPEN,2019-12-23,41.146266,-73.257157
454,Spain,Sevilla,OPEN,2019-12-23,37.392573,-6.010369
455,USA,Spokane,OPEN,2019-12-21,47.590359,-117.56168
456,Canada,Upsala,OPEN,2019-12-21,49.041581,-90.468786
457,France,Sallanches,OPEN,2019-12-21,45.951545,6.62879
458,South Korea,당진,OPEN,2019-12-20,36.909503,126.69407466
459,South Korea,서울,OPEN,2019-12-20,37.563265,126.803108
460,Kazakhstan,Almaty,OPEN,2019-12-20,43.218336,76.92797
461,Canada,Terrace Bay,OPEN,2019-12-20,48.783012,-87.099954
462,Canada,Nipigon,OPEN,2019-12-20,49.017854,-88.307631
463,Canada,Ignace,OPEN,2019-12-20,49.41631,-91.659937
464,Canada,Moose Jaw,OPEN,2019-12-20,50.405314,-105.533499
465,Canada,Bassano,OPEN,2019-12-20,50.791436,-112.450859
466,USA,Fairfield,OPEN,2019-12-20,41.148076,-73.255582
467,Canada,Medicine Hat,OPEN,2019-12-20,49.996983,-110.647548
468,Canada,Maple Creek,OPEN,2019-12-20,49.908628,-109.472065
469,Canada,Prawda,OPEN,2019-12-20,49.649401,-95.792326
470,Canada,Swift Current,OPEN,2019-12-20,50.306966,-107.779462
471,Canada,Davidson,OPEN,2019-12-20,51.273484,-105.994108
472,Canada,Dryden,OPEN,2019-12-20,49.785663,-92.81177
473,Canada,Kenora,OPEN,2019-12-20,49.759555,-94.473088
474,Canada,White River,OPEN,2019-12-20,48.592157,-85.272639
475,Canada,Wawa,OPEN,2019-12-20,47.983344,-84.780006
476,United Kingdom,London,OPEN,2019-12-20,51.526668,-0.283421
477,Canada,Red Deer County,OPEN,2019-12-20,52.216324,-113.815141
478,Canada,Thunder Bay,OPEN,2019-12-20,48.381058,-89.312285
479,Canada,Strathmore,OPEN,2019-12-20,51.038439,-113.378606
480,Sweden,Hudiksvall,OPEN,2019-12-20,61.715109,17.042695
481,Netherlands,Assen,OPEN,2019-12-20,52.992932,6.524337
482,United Kingdom,Motherwell,OPEN,2019-12-19,55.8358,-3.9845
483,USA,Williams,OPEN,2019-12-19,39.15608,-122.149408
484,USA,Guaynabo,OPEN,2019-12-18,18.405993,-66.106131
485,Hungary,Miskolc,OPEN,2019-12-16,48.058139,20.799306
486,USA,Burleson,OPEN,2019-12-15,32.463609,-97.264284
487,USA,Boonton,OPEN,2019-12-14,40.907627,-74.3976
488,Canada,Regina,OPEN,2019-12-13,50.442508,-104.531998
489,Canada,Whitewood,OPEN,2019-12-13,50.336134,-102.257448
490,Hungary,Debrecen,OPEN,2019-12-13,47.541266,21.583575
491,Canada,Winnipeg,OPEN,2019-12-12,49.881297,-97.198141
492,Canada,Blind River,OPEN,2019-12-12,46.185186,-82.927111
493,Canada,Portage la Prairie,OPEN,2019-12-12,49.971959,-98.318732
494,Canada,McKerrow,OPEN,2019-12-12,46.286491,-81.77511
495,Canada,Brandon,OPEN,2019-12-12,49.867985,-99.96043
496,USA,North Bend,OPEN,2019-12-12,47.468107,-121.716454
497,Hungary,Szeged,OPEN,2019-12-12,46.274152,20.10498
498,Sweden,Sveg,OPEN,2019-12-12,62.034577,14.366466
499,Norway,Skarnes,OPEN,2019-12-11,60.248218,11.74337
500,USA,Orleans,OPEN,2019-12-07,41.796653,-69.985961
501,Czech Republic,Modřice,OPEN,2019-12-06,49.138336,16.630748
502,Norway,Skei,OPEN,2019-12-05,61.575568,6.483719
503,Canada,Sault Ste Marie,OPEN,2019-12-04,46.5381429,-84.3172732
504,Canada,North Bay,OPEN,2019-12-04,46.331699,-79.472008
505,Slovakia,Liptovsky Mikulas,OPEN,2019-11-29,49.054644,19.578833
506,USA,Metter,OPEN,2019-11-27,32.378566,-82.062539
507,USA,Ehrenberg,OPEN,2019-11-27,33.601666,-114.522376
508,USA,Frederick,OPEN,2019-11-26,39.384693,-77.405494
509,USA,Pasadena,OPEN,2019-11-26,34.144835,-118.146609
510,USA,Red Bluff,OPEN,2019-11-26,40.182152,-122.227452
511,USA,Hattiesburg,OPEN,2019-11-24,31.322701,-89.38188
512,USA,McComb,OPEN,2019-11-23,31.248479,-90.471779
513,USA,Nashville,OPEN,2019-11-23,36.110444,-86.723917
514,USA,Cary,OPEN,2019-11-22,35.843605,-78.886448
515,Germany,Sindelsdorf,OPEN,2019-11-22,47.728161,11.362397
516,Spain,Jerez de la Frontera,OPEN,2019-11-22,36.692559,-6.160618
517,USA,Hawthorne,OPEN,2019-11-22,33.918036,-118.353197
518,China,Hefei,OPEN,2019-11-21,31.818100282208604,117.23207116127
519,USA,Menlo Park,OPEN,2019-11-21,37.423372,-122.198189
520,USA,Santa Rosa,OPEN,2019-11-20,38.459554,-122.73023
521,USA,Napa,OPEN,2019-11-16,38.297635,-122.302617
522,Finland,Kokkola,OPEN,2019-11-16,63.830141,23.148574
523,USA,Tahoe City,OPEN,2019-11-15,39.167793,-120.14453
524,USA,Hanover,OPEN,2019-11-14,39.153272,-76.743717
525,USA,Newport News,OPEN,2019-11-14,37.114233,-76.494498
526,Kazakhstan,Nur-Sultan,OPEN,2019-11-13,51.124129,71.431327
527,USA,South Padre Island,OPEN,2019-11-12,26.081436,-97.16109
528,China,Huludao,OPEN,2019-11-12,40.722306,120.850364
529,USA,Charlotte,OPEN,2019-11-09,35.069252,-80.842291
530,Sweden,Markaryd,OPEN,2019-11-08,56.444823,13.603767
531,United Kingdom,Stockport,OPEN,2019-11-06,53.430295,-2.179375
532,China,"North Point, Hong Kong",OPEN,2019-11-06,22.291464035383214,114.2074567079
533,USA,Palo Alto,OPEN,2019-11-05,37.441722,-122.170271
534,Australia,Moonee Ponds,OPEN,2019-10-31,-37.765578,144.922878
535,Hungary,Törökbálint,OPEN,2019-10-28,47.439444,18.889835
536,Hungary,Fót,OPEN,2019-10-28,47.580072,19.16243
537,Germany,Gensingen,OPEN,2019-10-25,49.902512,7.929372
538,Italy,Torri di Quartesolo,OPEN,2019-10-24,45.508412,11.626038
539,USA,Morgan Hill,OPEN,2019-10-24,37.156827,-121.653693
540,USA,Walnut Creek,OPEN,2019-10-24,37.895277,-122.061828
541,USA,Grand Canyon Village,OPEN,2019-10-23,35.969448,-112.127675
542,Portugal,Mealhada,OPEN,2019-10-22,40.37306,-8.4805
543,Netherlands,Naarden,OPEN,2019-10-22,52.30858,5.141127
544,USA,Auburn,OPEN,2019-10-22,47.297976,-122.248274
545,USA,Giddings,OPEN,2019-10-20,30.178912,-96.907004
546,USA,Irvine,OPEN,2019-10-20,33.673394,-117.844666
547,USA,Jackman,OPEN,2019-10-19,45.624071,-70.25201
548,USA,Toms River,OPEN,2019-10-18,39.941683,-74.211995
549,USA,Lithonia,OPEN,2019-10-17,33.69893,-84.173181
550,USA,Medway,OPEN,2019-10-17,45.609675,-68.522956
551,USA,Portland,OPEN,2019-10-17,43.664423,-70.269631
552,Netherlands,Duiven,OPEN,2019-10-16,51.958931,6.020418
553,Finland,Huittinen,OPEN,2019-10-16,61.16844,22.680099
554,Germany,Nürburg,OPEN,2019-10-14,50.3352,6.949047
555,USA,Blaine,OPEN,2019-10-11,48.937851,-122.667679
556,New Zealand,Washdyke,OPEN,2019-10-10,-44.354408,171.238635
557,Canada,Woodstock,OPEN,2019-10-09,46.122972,-67.604998
558,Taiwan,"Xindian District, New Taipei City",OPEN,2019-10-08,24.98561,121.539849
559,Canada,Salisbury,OPEN,2019-10-07,46.0510567,-65.061238
560,Canada,Quispamsis,OPEN,2019-10-07,45.418143,-65.943975
561,USA,Henrietta,OPEN,2019-10-05,33.80051,-98.196588
562,Sweden,Jäckvik,OPEN,2019-10-04,66.390131,16.96506
563,USA,Smithfield,OPEN,2019-10-04,35.505,-78.325583
564,Spain,Madrid,OPEN,2019-10-03,40.443082,-3.691335
565,South Korea,Seongnam,OPEN,2019-10-02,37.340546,127.106848
566,Japan,Tokyo,OPEN,2019-10-02,35.642064,139.803477
567,Australia,Kennington,OPEN,2019-10-01,-36.774586,144.306418
568,USA,Menifee,OPEN,2019-09-30,33.679646,-117.174095
569,USA,Middletown,OPEN,2019-09-28,41.442449,-74.376565
570,USA,Lake Geneva,OPEN,2019-09-26,42.60901,-88.407819
571,USA,Milpitas,OPEN,2019-09-20,37.413353,-121.897995
572,USA,Newark,OPEN,2019-09-19,37.525905,-122.006624
573,USA,Webster,OPEN,2019-09-18,29.519213,-95.121843
574,USA,Rancho Mirage,OPEN,2019-09-18,33.741311,-116.409258
575,USA,Richmond,OPEN,2019-09-16,37.919969,-122.348976
576,United Kingdom,Sindlesham,OPEN,2019-09-13,51.428346,-0.898911
577,USA,Baileyville,OPEN,2019-09-12,45.123159,-67.348144
578,South Korea,Seoul,OPEN,2019-09-11,37.52541809,127.02887026
579,China,Ma Liu Shui,OPEN,2019-09-02,22.411921,114.211399
580,USA,Placerville,OPEN,2019-08-31,38.730606,-120.788085
581,USA,Incline Village,OPEN,2019-08-30,39.250765,-119.948927
582,USA,Austin,OPEN,2019-08-28,30.389333,-97.73975
583,USA,San Antonio,OPEN,2019-08-22,29.549585,-98.582722
584,USA,Acworth,OPEN,2019-08-19,34.075443,-84.652009
585,Germany,Gützkow,OPEN,2019-08-16,53.943896,13.396869
586,USA,Hudsonville,OPEN,2019-08-16,42.843659,-85.862462
587,USA,Albert Lea,OPEN,2019-08-15,43.657608,-93.318547
588,Taiwan,台中,OPEN,2019-08-10,24.15162,120.664184
589,Italy,Borca di Cadore,OPEN,2019-08-10,46.435158,12.222934
590,USA,Stamford,OPEN,2019-08-09,41.067836,-73.545266
591,USA,Stamford,OPEN,2019-08-09,41.107885,-73.5469602
592,Germany,Motten,OPEN,2019-08-02,50.355562,9.753987
593,USA,Lynnfield,OPEN,2019-08-02,42.516609,-71.032521
594,USA,Braintree,OPEN,2019-07-26,42.222955,-71.021964
595,USA,Cape May,OPEN,2019-07-26,39.088417,-74.8215
596,Norway,Tomter,OPEN,2019-07-24,59.617809,11.004422
597,USA,Watsonville,OPEN,2019-07-24,36.916349,-121.773512
598,USA,Ithaca,OPEN,2019-07-24,42.428639,-76.509111
599,Germany,Stuhr,OPEN,2019-07-24,53.0282208,8.8087104
600,USA,Ojai,OPEN,2019-07-23,34.441994,-119.258898
601,USA,Leesburg,OPEN,2019-07-20,39.089677,-77.526324
602,France,Brignoles,OPEN,2019-07-20,43.424125,5.989588
603,USA,Riverdale,OPEN,2019-07-19,38.970361,-76.937333
604,USA,Las Vegas,OPEN,2019-07-19,36.11671,-115.168258
605,USA,West Nyack,OPEN,2019-07-16,41.094692,-73.955497
606,USA,Basking Ridge,OPEN,2019-07-14,40.655361,-74.529919
607,USA,Robbinsville Twp,OPEN,2019-07-13,40.1941978,-74.5953015
608,Sweden,Gällivare,OPEN,2019-07-11,67.440617,21.114774
609,Italy,Tarquinia,OPEN,2019-07-10,42.1831722,11.7879767
610,France,Coquelles,OPEN,2019-07-10,50.929973,1.813182
611,USA,Seattle,OPEN,2019-07-09,47.609686,-122.332152
612,Mexico,Ensenada,OPEN,2019-07-07,31.866293,-116.662168
613,Mexico,China,OPEN,2019-07-06,25.755923,-99.377603
614,France,Saulce-sur-Rhône,OPEN,2019-07-05,44.6760522,4.7963217
615,Canada,Enfield,OPEN,2019-07-05,44.9267179,-63.5363646
616,Norway,Levanger,OPEN,2019-07-04,63.734453,11.281124
617,France,Vidauban,OPEN,2019-07-03,43.414592,6.452515
618,Australia,Ovens,OPEN,2019-07-02,-36.587033,146.759069
619,South Korea,군산시,OPEN,2019-07-02,35.937086,126.855631
620,Australia,Jerrys Plains,OPEN,2019-07-01,-32.448062,150.831662
621,Sweden,Arvidsjaur,OPEN,2019-06-30,65.590494,19.183823
622,Sweden,Norrköping,OPEN,2019-06-29,58.622192,16.154991
623,South Korea,함양군,OPEN,2019-06-28,35.524635,127.75314
624,USA,Laytonville,OPEN,2019-06-28,39.689269,-123.483443
625,Norway,Rugtvedt,OPEN,2019-06-27,59.037422,9.674266
626,Japan,Tokushima,OPEN,2019-06-27,34.200679,134.624291
627,Taiwan,Taimao,OPEN,2019-06-25,25.053926,121.287869
628,China,Hong Kong,OPEN,2019-06-24,22.321232,114.209787
629,USA,Henderson,OPEN,2019-06-22,36.329537,-78.447534
630,USA,Hayward,OPEN,2019-06-22,37.667227,-122.120338
631,USA,Columbus,OPEN,2019-06-22,40.141056,-82.988972
632,USA,Mt Airy,OPEN,2019-06-22,36.458847,-80.636683
633,Norway,Hernes,OPEN,2019-06-21,60.93304,11.675945
634,USA,East Brunswick,OPEN,2019-06-21,40.424107,-74.380069
635,USA,Vallejo,OPEN,2019-06-21,38.131215,-122.223369
636,South Korea,Nonsan,OPEN,2019-06-20,36.12882428,127.12962019
637,France,Limoges,OPEN,2019-06-20,45.867722,1.271213
638,Norway,Mo i Rana,OPEN,2019-06-19,66.307715,14.152268
639,USA,Palm Springs,OPEN,2019-06-19,33.824931,-116.548824
640,USA,Chico,OPEN,2019-06-19,39.726633,-121.802538
641,USA,Robbinsdale,OPEN,2019-06-18,45.018928,-93.32583
642,USA,Glendale,OPEN,2019-06-17,40.707962,-73.867167
